timestamp,availability_pct,latency_p95_ms,data_completeness_pct,freshness_lag_sec,composite_status,z_score,z_flag,cusum_pos,cusum_neg,cusum_flag,any_alert
2024-02-07 08:00:00,99.5885,101.50875,99.22825,57.53925,Amber,-1.1868985063121862,0,0.0,0.0,0,0
2024-02-07 09:00:00,99.925,113.23575,99.697,56.532000000000004,Amber,0.8284348755967584,0,0.1149,0.0,0,0
2024-02-07 10:00:00,99.77325,117.54674999999999,99.328,54.2775,Amber,0.10945821007052718,0,0.078,0.0,0,0
2024-02-07 11:00:00,99.701,118.3495,99.4135,48.1875,Amber,-0.24117515575029974,0,0.0,0.0,0,0
2024-02-07 12:00:00,99.56275,125.88925,99.78225,42.8055,Amber,-1.1902331643235102,0,0.0,0.0,0,0
2024-02-07 13:00:00,99.60075,119.7655,99.447,38.510999999999996,Amber,-0.6551997149177563,0,0.0,0.0,0,0
2024-02-07 14:00:00,99.32325,120.61625,99.61775,39.37075,Green,-1.5822846328486213,0,0.0,0.0747,0,0
2024-02-07 15:00:00,99.674,105.88775,99.60725,37.33275,Amber,0.43379189932788337,0,0.0,0.0,0,0
2024-02-07 16:00:00,99.52475,99.3275,99.6615,27.8575,Green,-0.2928706108500102,0,0.0,0.0,0,0
2024-02-07 17:00:00,99.03575000000001,87.354,99.53925,31.62525,Red,-1.7693030496501811,0,0.0,0.3622,0,1
2024-02-07 18:00:00,99.425,83.9495,99.28975,28.860750000000003,Red,-0.024274411031428654,0,0.0,0.3351,0,1
2024-02-07 19:00:00,99.1435,67.862,99.59625,22.8955,Amber,-0.8861629978007103,0,0.0,0.5895,0,0
2024-02-07 20:00:00,99.6065,57.76525,99.57925,32.5975,Amber,0.7947987676772025,0,0.0,0.381,0,0
2024-02-07 21:00:00,99.55575,54.04225,99.60425000000001,39.1605,Amber,0.7352983085614762,0,0.0,0.2231,0,0
2024-02-07 22:00:00,99.3635,55.52875,99.5115,36.67675,Amber,0.03762551043803991,0,0.0,0.2576,0,0
2024-02-07 23:00:00,99.46950000000001,37.609,99.5935,43.20525,Amber,0.25686120677776164,0,0.0,0.186,0,0
2024-02-08 00:00:00,99.86175,39.78325,99.307,48.5925,Amber,1.496669051221577,0,0.0516,0.0,0,0
2024-02-08 01:00:00,99.81825,37.533,99.50825,53.43875,Amber,1.0548030315848251,0,0.0598,0.0,0,0
2024-02-08 02:00:00,99.66,42.85975,99.46525,53.061,Green,0.19673133541332033,0,0.0,0.0,0,0
2024-02-08 03:00:00,99.8235,61.07175,99.3695,57.70525,Amber,0.756568118767126,0,0.0134,0.0,0,0
2024-02-08 04:00:00,99.83500000000001,56.720749999999995,99.70125,60.841499999999996,Amber,0.592090800957274,0,0.0383,0.0,0,0
2024-02-08 05:00:00,99.97975,70.435,99.38325,58.467,Amber,1.4637279734049269,0,0.2079,0.0,0,0
2024-02-08 06:00:00,99.84825000000001,73.40549999999999,99.4875,57.7835,Amber,0.20422361575835254,0,0.2461,0.0,0,0
2024-02-08 07:00:00,99.959,95.96350000000001,99.11925000000001,59.77725,Amber,0.9425934994346242,0,0.395,0.0,0,0
2024-02-08 08:00:00,99.78825,101.29975,99.4985,59.35225,Amber,-1.0764327194515322,0,0.3731,0.0,0,0
2024-02-08 09:00:00,99.868,110.59949999999999,99.37525,53.10675,Amber,-0.15706142376137233,0,0.431,0.0,0,0
2024-02-08 10:00:00,71.95625,118.815,99.33924999999999,48.13775,Red,-2.041201600460845,0,0.0,0.0,1,1
2024-02-08 11:00:00,71.92125,123.48025000000001,99.616,48.7,Red,-1.2921982051234617,0,0.0,0.0,1,1
2024-02-08 12:00:00,71.7825,115.77475,99.57625,42.931,Red,-0.9196544184522824,0,0.0,0.0,1,1
2024-02-08 13:00:00,71.6895,122.018,99.59,39.8955,Red,-0.6557122515531478,0,0.0,0.0,1,1
2024-02-08 14:00:00,78.71600000000001,113.1745,99.52775,34.75775,Red,0.09447181119539338,0,0.0,0.0,1,1
2024-02-08 15:00:00,99.18275,110.4225,99.554,37.01475,Red,1.9757142670735843,0,0.0,0.2152,0,1
2024-02-08 16:00:00,99.303,103.37125,99.57425,30.634750000000004,Amber,1.269905464157056,0,0.0,0.3101,0,0
2024-02-08 17:00:00,99.66475,94.62375,99.42925,24.1685,Amber,0.9177206700228019,0,0.0,0.0433,0,0
2024-02-08 18:00:00,99.24875,75.34275,99.47125,28.747500000000002,Red,0.6274532006258224,0,0.0,0.1925,0,1
2024-02-08 19:00:00,99.61075,73.063,99.67125,28.8415,Amber,0.4328492778420021,0,0.0,0.0,0,0
2024-02-08 20:00:00,99.02075,61.273,99.727,29.456,Amber,-1.2655842939554272,0,0.0,0.3772,0,0
2024-02-08 21:00:00,99.36,52.86825,99.33875,36.9025,Red,-0.0334449870925952,0,0.0,0.4151,0,1
2024-02-08 22:00:00,99.28475,45.13175,99.292,35.20375,Amber,-0.3337784500420775,0,0.0,0.5283,0,0
2024-02-08 23:00:00,99.68825,39.791000000000004,99.50925000000001,37.0285,Amber,1.2967716329020886,0,0.0,0.238,0,0
2024-02-09 00:00:00,99.3325,40.26225,99.29425,45.6685,Amber,-0.20935730720331677,0,0.0,0.3034,0,0
2024-02-09 01:00:00,99.6445,46.52575,99.688,50.0995,Amber,1.0361076924519397,0,0.0,0.0568,0,0
2024-02-09 02:00:00,99.52325,51.31275,99.73025,55.13275,Amber,0.29848065938092294,0,0.0,0.0,0,0
2024-02-09 03:00:00,99.9755,57.65025,99.6285,60.36,Amber,1.5746530474691693,0,0.1654,0.0,0,0
2024-02-09 04:00:00,99.88374999999999,62.997,99.62475,57.251000000000005,Amber,0.8911999184742594,0,0.239,0.0,0,0
2024-02-09 05:00:00,99.8775,72.44024999999999,99.48475,58.11325,Amber,0.6877369285639655,0,0.3064,0.0,0,0
2024-02-09 06:00:00,99.867,78.99549999999999,99.29775,60.43375,Amber,0.41571329886826675,0,0.3633,0.0,0,0
2024-02-09 07:00:00,99.57375,90.023,99.61325,57.8735,Amber,-1.1227120485741757,0,0.127,0.0,0,0
2024-02-09 08:00:00,99.2905,97.91749999999999,99.4625,60.58675,Amber,-1.7398129939622569,0,0.0,0.1074,0,0
2024-02-09 09:00:00,99.55325,111.41825,99.57724999999999,52.39125,Amber,-0.49886318834528465,0,0.0,0.0,0,0
2024-02-09 10:00:00,99.721,111.80449999999999,99.64275,46.57625,Amber,0.3313524928551665,0,0.0,0.0,0,0
2024-02-09 11:00:00,99.84525,115.11075,99.49925,48.7615,Amber,0.9399580036832466,0,0.0351,0.0,0,0
2024-02-09 12:00:00,99.63325,124.23225,99.421,42.1175,Amber,0.16281162131767987,0,0.0,0.0,0,0
2024-02-09 13:00:00,99.3495,111.41475,99.41075000000001,37.59425,Amber,-1.0080918505209893,0,0.0,0.0484,0,0
2024-02-09 14:00:00,99.02,116.76375,99.57249999999999,36.72775,Red,-1.6883202021308694,0,0.0,0.4264,0,1
2024-02-09 15:00:00,99.17925,98.91075,99.36275,32.3805,Red,-0.8553646697794441,0,0.0,0.645,0,1
2024-02-09 16:00:00,99.539,107.5835,99.70775,31.8095,Green,0.3657079720087918,0,0.0,0.504,0,0
2024-02-09 17:00:00,98.92775,85.342,99.50524999999999,25.20975,Red,-1.229493383200792,0,0.0,0.9741,0,1
2024-02-09 18:00:00,99.1415,83.21725,99.19075000000001,29.20675,Amber,-0.23080266483802617,0,0.0,1.2306,0,0
2024-02-09 19:00:00,99.42075,72.194,99.1585,31.86375,Amber,0.9230671235710358,0,0.0,1.2078,0,0
2024-02-09 20:00:00,99.42425,55.563500000000005,99.3925,34.285250000000005,Amber,0.666351882939253,0,0.0,1.1814,0,0
2024-02-09 21:00:00,99.607,47.0625,99.59225,40.75825,Amber,1.0203125533070434,0,0.0,0.9724,0,0
2024-02-09 22:00:00,99.34025,40.9925,99.5855,38.53225,Amber,0.12479442123392691,0,0.0,1.03,0,0
2024-02-09 23:00:00,99.63325,47.20325,99.29125,41.75975,Amber,1.1341638025203131,0,0.0,0.7947,0,0
2024-02-10 00:00:00,99.45775,41.81575,99.7635,46.86725,Amber,-0.19799153974207578,0,0.0,0.7349,0,0
2024-02-10 01:00:00,99.90025,37.79825,99.652,50.46025,Amber,1.6967684882274936,0,0.0901,0.2326,0,0
2024-02-10 02:00:00,99.63625,48.7255,99.52025,54.585750000000004,Amber,0.2131053850991767,0,0.0,0.0,0,0
2024-02-10 03:00:00,99.75025,45.914,99.48825,55.101,Green,0.6520545222585185,0,0.0,0.0,0,0
2024-02-10 04:00:00,99.69075,60.27975,99.4105,55.03675,Amber,0.08657406083038886,0,0.0,0.0,0,0
2024-02-10 05:00:00,99.8125,68.64099999999999,99.39175,58.002250000000004,Amber,0.6812706179649087,0,0.0024,0.0,0,0
2024-02-10 06:00:00,99.86225,78.60475,99.6135,65.25475,Amber,0.8546142569765276,0,0.0545,0.0,0,0
2024-02-10 07:00:00,99.8205,91.679,99.4855,58.650999999999996,Amber,0.67861959621116,0,0.0649,0.0,0,0
2024-02-10 08:00:00,99.5475,102.21900000000001,99.66525,59.847,Amber,-1.739629728022248,0,0.0,0.0,0,0
2024-02-10 09:00:00,99.72125,107.132,99.73725,53.71225,Amber,-0.18392904711047572,0,0.0,0.0,0,0
2024-02-10 10:00:00,99.541,114.399,99.60425000000001,49.2615,Amber,-1.2439891402680605,0,0.0,0.0,0,0
2024-02-10 11:00:00,99.5065,117.48325,99.34575,47.7495,Green,-1.0304672273250775,0,0.0,0.0,0,0
2024-02-10 12:00:00,99.92625000000001,122.35675,99.57575,44.41425,Amber,1.442841816380323,0,0.1161,0.0,0,0
2024-02-10 13:00:00,99.31524999999999,110.08225,99.50225,37.06975,Amber,-1.3333339406399514,0,0.0,0.0827,0,0
2024-02-10 14:00:00,99.82825,105.34224999999999,99.362,28.992,Amber,0.8313341124741034,0,0.0181,0.0,0,0
2024-02-10 15:00:00,99.3995,108.50825,99.54599999999999,30.78125,Amber,-0.7737342684890638,0,0.0,0.0,0,0
2024-02-10 16:00:00,99.49575,103.485,99.69624999999999,36.88175,Amber,-0.3400535389177569,0,0.0,0.0,0,0
2024-02-10 17:00:00,99.23625,89.9605,99.60225,29.337249999999997,Amber,-1.0557112260973478,0,0.0,0.1617,0,0
2024-02-10 18:00:00,99.224,80.81775,99.45125,28.856749999999998,Red,-0.8508948729323519,0,0.0,0.3356,0,1
2024-02-10 19:00:00,99.589,63.93825,99.43525,33.02775,Amber,0.5532850592040911,0,0.0,0.1445,0,0
2024-02-10 20:00:00,99.38025,60.3835,99.49925,34.6955,Amber,-0.050437361412231464,0,0.0,0.1622,0,0
2024-02-10 21:00:00,99.6135,51.8275,99.50225,39.36175,Amber,1.1162172101900678,0,0.0,0.0,0,0
2024-02-10 22:00:00,99.6335,47.15075,99.5935,39.896249999999995,Amber,0.9843236234682811,0,0.0,0.0,0,0
2024-02-10 23:00:00,99.89150000000001,42.04425,99.4265,42.7665,Amber,1.462962738182072,0,0.0814,0.0,0,0
2024-02-11 00:00:00,99.49725,40.10675,99.51650000000001,49.6665,Amber,-0.6077569481470957,0,0.0,0.0,0,0
2024-02-11 01:00:00,99.53025,38.5925,99.4325,53.53075,Green,-0.3515579450130384,0,0.0,0.0,0,0
2024-02-11 02:00:00,99.911,38.8905,99.42025,51.12575,Amber,1.2921114559094398,0,0.1009,0.0,0,0
2024-02-11 03:00:00,99.64750000000001,50.998,99.387,56.79575,Amber,-0.2125827474725349,0,0.0,0.0,0,0
2024-02-11 04:00:00,99.84125,54.25475,99.4375,62.5945,Amber,0.6558641341335425,0,0.0311,0.0,0,0
2024-02-11 05:00:00,99.95425,74.126,99.39375,57.18375,Amber,1.1304940625807645,0,0.1753,0.0,0,0
2024-02-11 06:00:00,99.9085,87.8995,99.6725,56.01675,Green,0.6428997689290519,0,0.2737,0.0,0,0
2024-02-11 07:00:00,99.67750000000001,96.499,99.47925000000001,55.8815,Amber,-1.1212395555639796,0,0.1411,0.0,0,0
2024-02-11 08:00:00,99.77825,110.75325000000001,99.65325,60.713750000000005,Amber,-0.18622440464510126,0,0.1092,0.0,0,0
2024-02-11 09:00:00,99.97575,112.68299999999999,99.5855,54.79925,Green,1.052026230733756,0,0.2748,0.0,0,0
2024-02-11 10:00:00,99.818,116.46225,99.48725,46.926249999999996,Amber,-0.2962796644881581,0,0.2827,0.0,0,0
2024-02-11 11:00:00,99.7895,119.94149999999999,99.606,49.99525,Amber,-0.3346651765465437,0,0.2621,0.0,0,0
2024-02-11 12:00:00,99.441,121.08075,99.304,43.03975,Red,-1.7161672855755028,0,0.0,0.0,0,1
2024-02-11 13:00:00,99.32225,115.74825,99.3205,37.55825,Amber,-1.4598346759366612,0,0.0,0.0757,0,0
2024-02-11 14:00:00,99.118,119.5595,99.50200000000001,33.38875,Green,-1.3773121905905394,0,0.0,0.3556,0,0
2024-02-11 15:00:00,99.3485,108.586,99.426,35.412,Red,-0.44852405461355455,0,0.0,0.405,0,1
2024-02-11 16:00:00,99.37675,95.729,99.281,29.13225,Amber,-0.10261961466573691,0,0.0,0.4262,0,0
2024-02-11 17:00:00,98.89125,88.449,99.56675,31.73675,Red,-1.7339180821656206,0,0.0,0.9329,0,1
2024-02-11 18:00:00,99.2475,83.421,99.32775000000001,33.6125,Amber,0.16302449414374712,0,0.0,1.0833,0,0
2024-02-11 19:00:00,99.23925,66.67075,99.58825,35.7855,Amber,0.20020150718061266,0,0.0,1.242,0,0
2024-02-11 20:00:00,99.408,64.382,99.55475,31.36125,Amber,0.8239179483954185,0,0.0,1.2319,0,0
2024-02-11 21:00:00,99.3265,49.07025,99.45675,33.2705,Red,0.41766879565923665,0,0.0,1.3034,0,1
2024-02-11 22:00:00,99.322,49.847750000000005,99.5235,41.147,Amber,0.45767918843947547,0,0.0,1.3793,0,0
2024-02-11 23:00:00,99.743,42.51375,99.46625,44.76125,Green,1.9284798925489453,0,0.0,1.0342,0,0
2024-02-12 00:00:00,99.1895,46.25675,99.6,46.9435,Amber,-0.9222999714075378,0,0.0,1.2426,0,0
2024-02-12 01:00:00,99.7445,39.1,99.539,48.7315,Amber,1.2349736854993487,0,0.0,0.8961,0,0
2024-02-12 02:00:00,99.75675,35.45325,99.46,54.1285,Amber,0.9295392792742497,0,0.0,0.5373,0,0
2024-02-12 03:00:00,99.9295,52.93775,99.26425,59.565,Amber,1.0890880063489032,0,0.1194,0.0057,0,0
2024-02-12 04:00:00,99.879,71.93549999999999,99.51400000000001,57.466499999999996,Amber,0.6480243987957973,0,0.1883,0.0,0,0
2024-02-12 05:00:00,99.872,65.11825,99.28875,59.13375,Amber,0.5236831685643846,0,0.2502,0.0,0,0
2024-02-12 06:00:00,99.969,78.85675,99.517,61.88375,Amber,1.2177204135506874,0,0.4091,0.0,0,0
2024-02-12 07:00:00,99.8755,90.97725,99.40674999999999,57.97925,Amber,-0.06690476454887574,0,0.4745,0.0,0,0
2024-02-12 08:00:00,99.77425,93.6385,99.5675,56.685,Amber,-1.6586004727719224,0,0.4386,0.0,0,0
2024-02-12 09:00:00,99.708,113.5965,99.48625,54.554,Amber,-1.5096801730331952,0,0.3365,0.0,0,0
2024-02-12 10:00:00,99.5715,114.6045,99.43525,49.5175,Amber,-1.5756672297773868,0,0.0979,0.0,0,0
2024-02-12 11:00:00,99.36574999999999,124.74025,99.607,45.03725,Amber,-1.5866298137861201,0,0.0,0.0322,0,0
2024-02-12 12:00:00,99.50425,115.43575,99.30775,40.2995,Green,-0.6870303126561542,0,0.0,0.0,0,0
2024-02-12 13:00:00,99.7745,123.457,99.72475,43.131,Amber,0.9597555648465115,0,0.0,0.0,0,0
2024-02-12 14:00:00,99.577,117.2735,99.4165,34.7705,Green,-0.04467103079197672,0,0.0,0.0,0,0
2024-02-12 15:00:00,99.48775,101.34325,99.531,30.029,Green,-0.436577545623579,0,0.0,0.0,0,0
2024-02-12 16:00:00,99.42075,96.76425,99.42325,30.148,Amber,-0.7033439254196465,0,0.0,0.0,0,0
2024-02-12 17:00:00,99.38,95.2325,99.5445,32.58375,Amber,-1.025422196412145,0,0.0,0.0179,0,0
2024-02-12 18:00:00,99.5365,82.5195,99.607,28.928,Amber,0.05053080152758331,0,0.0,0.0,0,0
2024-02-12 19:00:00,99.47,71.44675000000001,99.48225,31.4195,Amber,-0.11958581920729555,0,0.0,0.0,0,0
2024-02-12 20:00:00,99.49325,56.367000000000004,99.68675,32.71625,Green,0.5103984889333897,0,0.0,0.0,0,0
2024-02-12 21:00:00,99.05675000000001,48.64825,99.4455,42.31525,Amber,-1.9369138421003764,0,0.0,0.3412,0,0
2024-02-12 22:00:00,99.613,42.78625,99.35925,39.018249999999995,Green,0.9595779881209229,0,0.0,0.1261,0,0
2024-02-12 23:00:00,99.5225,46.061,99.63749999999999,45.234249999999996,Amber,0.3727122038135765,0,0.0,0.0015,0,0
2024-02-13 00:00:00,99.6775,41.50925,99.53475,45.74775,Amber,0.9420358215554714,0,0.0,0.0,0,0
2024-02-13 01:00:00,99.8495,37.844750000000005,99.5155,49.5475,Amber,1.177206258734742,0,0.0394,0.0,0,0
2024-02-13 02:00:00,99.9305,43.7335,99.62275,53.73175,Green,1.0416930460363503,0,0.1598,0.0,0,0
2024-02-13 03:00:00,100.0,56.12025,99.50475,55.96725,Amber,1.2382628846924484,0,0.3497,0.0,0,0
2024-02-13 04:00:00,99.44775,64.0415,99.4405,57.619749999999996,Amber,-1.291466206124064,0,0.0,0.0,0,0
2024-02-13 05:00:00,99.92475,72.2105,99.7305,58.0465,Amber,0.5788613403971787,0,0.1146,0.0,0,0
2024-02-13 06:00:00,99.878,74.4335,99.70824999999999,62.787,Amber,0.1997466880123096,0,0.1825,0.0,0,0
2024-02-13 07:00:00,99.84925,91.7975,99.33875,55.86175,Amber,0.05487854143400225,0,0.2217,0.0,0,0
2024-02-13 08:00:00,99.69425,104.77425,99.72475,54.11175,Amber,-0.5246304522985578,0,0.1058,0.0,0,0
2024-02-13 09:00:00,99.79325,108.42825,99.53975,53.5765,Green,0.16474190200632163,0,0.089,0.0,0,0
2024-02-13 10:00:00,99.559,108.304,99.62475,51.354,Amber,-1.6549826522668984,0,0.0,0.0,0,0
2024-02-13 11:00:00,99.60675,124.30775,99.729,51.189499999999995,Green,-0.941312813453063,0,0.0,0.0,0,0
2024-02-13 12:00:00,99.74975,120.51750000000001,99.556,41.985,Amber,0.36975730972256804,0,0.0,0.0,0,0
2024-02-13 13:00:00,99.387,118.328,99.74625,40.7715,Amber,-1.6515509505880908,0,0.0,0.0109,0,0
2024-02-13 14:00:00,99.542,119.5635,99.46875,36.50675,Amber,-0.4334687276828392,0,0.0,0.0,0,0
2024-02-13 15:00:00,99.49125,105.12425,99.3685,29.36425,Amber,-0.5352617198896326,0,0.0,0.0,0,0
2024-02-13 16:00:00,98.90375,101.4,99.42025,31.613500000000002,Red,-1.8583669271603158,0,0.0,0.4942,0,1
2024-02-13 17:00:00,99.04175000000001,90.97625,99.52074999999999,27.98275,Red,-0.97125767137591,0,0.0,0.8504,0,1
2024-02-13 18:00:00,99.05225,79.187,99.2675,31.29975,Red,-0.6827497284299621,0,0.0,1.196,0,1
2024-02-13 19:00:00,99.0605,70.09625,99.623,30.263,Amber,-0.45635948695676193,0,0.0,1.5335,0,0
2024-02-13 20:00:00,99.10975,64.65,99.547,30.15625,Amber,-0.0006276195195850583,0,0.0,1.8216,0,0
2024-02-13 21:00:00,99.453,55.864000000000004,99.489,36.95525,Amber,1.893326008253199,0,0.0,1.7666,0,0
2024-02-13 22:00:00,99.44375,35.762249999999995,99.47675,35.5045,Red,1.2586728210615772,0,0.0,1.7208,0,1
2024-02-13 23:00:00,99.521,37.679249999999996,99.42075,46.34325,Green,1.1218745889874835,0,0.0,1.5977,0,0
2024-02-14 00:00:00,99.74025,38.3465,99.44125,41.85,Amber,1.3631810149696273,0,0.0,1.2554,0,0
2024-02-14 01:00:00,99.6865,45.036,99.45125,49.3335,Amber,0.8676977690327748,0,0.0,0.9668,0,0
2024-02-14 02:00:00,99.4885,50.15175,99.465,48.33275,Amber,-0.5297903327238136,0,0.0,0.8762,0,0
2024-02-14 03:00:00,99.9155,52.9155,99.43625,56.9005,Green,1.564964236314283,0,0.1054,0.3586,0,0
2024-02-14 04:00:00,99.68025,59.712,99.49199999999999,59.130250000000004,Amber,0.05309845864850168,0,0.0,0.0763,0,0
2024-02-14 05:00:00,99.80575,66.89125,99.28325,58.057,Amber,0.6033462054953315,0,0.0,0.0,0,0
2024-02-14 06:00:00,99.99275,70.48225,99.6395,66.4725,Amber,1.2692792588453254,0,0.1826,0.0,0,0
2024-02-14 07:00:00,99.8595,90.69149999999999,99.374,58.896249999999995,Amber,0.38065603293895206,0,0.232,0.0,0,0
2024-02-14 08:00:00,99.729,99.33325,99.645,57.96575,Amber,-0.8707606726719396,0,0.1509,0.0,0,0
2024-02-14 09:00:00,99.86875,103.6435,99.44024999999999,54.755,Green,0.4146746024033201,0,0.2096,0.0,0,0
2024-02-14 10:00:00,99.64475,114.92675,99.67525,52.32025,Green,-1.4243346714589127,0,0.0442,0.0,0,0
2024-02-14 11:00:00,99.587,121.27199999999999,99.286,53.8575,Amber,-1.2603518659648103,0,0.0,0.0,0,0
2024-02-14 12:00:00,99.10075,124.4555,99.40775,45.75425,Amber,-1.8731160198983314,0,0.0,0.2972,0,0
2024-02-14 13:00:00,99.43575,111.49025,99.41825,40.3575,Amber,-0.46798856854149934,0,0.0,0.2594,0,0
2024-02-14 14:00:00,99.6915,112.62774999999999,99.39125,35.75775,Amber,0.5193102161161801,0,0.0,0.0,0,0
2024-02-14 15:00:00,99.3625,103.30075000000001,99.7445,32.09225,Amber,-0.48997370230041004,0,0.0,0.0354,0,0
2024-02-14 16:00:00,99.65299999999999,102.6825,99.4675,33.70425,Amber,0.8183085723153605,0,0.0,0.0,0,0
2024-02-14 17:00:00,99.15175,87.326,99.1995,30.817999999999998,Amber,-1.0054955273212254,0,0.0,0.2462,0,0
2024-02-14 18:00:00,99.064,76.75399999999999,99.71525,29.63925,Amber,-1.2889823521681343,0,0.0,0.5801,0,0
2024-02-14 19:00:00,99.1625,72.632,99.31225,31.768750000000004,Amber,-0.6850514700705964,0,0.0,0.8155,0,0
2024-02-14 20:00:00,99.10650000000001,65.65675,99.4795,32.85125,Amber,-0.6450899445918993,0,0.0,1.107,0,0
2024-02-14 21:00:00,99.21475,49.56975,99.4525,38.9715,Amber,-0.049463024558618486,0,0.0,1.2901,0,0
2024-02-14 22:00:00,99.73425,44.785250000000005,99.41975000000001,37.30075,Amber,1.9971869999346177,0,0.0,0.9538,0,0
2024-02-14 23:00:00,99.57724999999999,40.467749999999995,99.46675,41.678,Amber,0.9645959194403702,0,0.0,0.7745,0,0
2024-02-15 00:00:00,99.644,37.159,99.67275000000001,51.48925,Amber,0.862162317281411,0,0.0,0.5284,0,0
2024-02-15 01:00:00,99.72825,46.47275,99.582,50.83475,Amber,0.8361354862995339,0,0.0,0.1981,0,0
2024-02-15 02:00:00,99.74674999999999,45.591750000000005,99.4165,53.642250000000004,Amber,0.6849387760933812,0,0.0,0.0,0,0
2024-02-15 03:00:00,99.90675,53.58725,99.536,54.37525,Amber,1.6516961290775012,0,0.0966,0.0,0,0
2024-02-15 04:00:00,99.47475,61.458,99.19200000000001,57.99125,Red,-1.3677831531012716,0,0.0,0.0,0,1
2024-02-15 05:00:00,100.0,68.02025,99.34875,60.20875,Amber,1.3375711804419204,0,0.1899,0.0,0,0
2024-02-15 06:00:00,99.7125,78.02375,99.389,59.40375,Amber,-0.2706153959990743,0,0.0923,0.0,0,0
2024-02-15 07:00:00,99.544,95.50475,99.3055,59.11175,Amber,-0.9236881397995143,0,0.0,0.0,0,0
2024-02-15 08:00:00,99.737,105.446,99.4625,52.3535,Amber,0.03875796496699505,0,0.0,0.0,0,0
2024-02-15 09:00:00,99.934,105.39775,99.48425,55.22075,Amber,0.9669331600276619,0,0.1239,0.0,0,0
2024-02-15 10:00:00,99.84325,107.03825,99.47225,51.604,Amber,0.29089811318750064,0,0.157,0.0,0,0
2024-02-15 11:00:00,99.67275000000001,116.94075,99.27175,48.1745,Amber,-0.5000784607972523,0,0.0197,0.0,0,0
2024-02-15 12:00:00,99.3285,115.74000000000001,99.371,44.7675,Amber,-1.6006704208783111,0,0.0,0.0694,0,0
2024-02-15 13:00:00,99.65925,124.01575,99.249,35.9725,Amber,-0.17542392524416,0,0.0,0.0,0,0
2024-02-15 14:00:00,99.28575000000001,113.03999999999999,99.44975,36.47625,Amber,-1.2665411698164237,0,0.0,0.1122,0,0
2024-02-15 15:00:00,99.452,100.5855,99.39425,36.11575,Amber,-0.40203225995051606,0,0.0,0.0581,0,0
2024-02-15 16:00:00,99.03625,104.66075000000001,99.54,30.05825,Amber,-1.522270421488435,0,0.0,0.4198,0,0
2024-02-15 17:00:00,99.663,86.16075,99.3615,35.2965,Amber,1.0759205043725706,0,0.0,0.1547,0,0
2024-02-15 18:00:00,99.31125,75.38175,99.46625,32.96075,Amber,-0.37222008775900617,0,0.0,0.2414,0,0
2024-02-15 19:00:00,99.43975,70.042,99.43925,31.974,Red,0.35859334481451965,0,0.0,0.1996,0,1
2024-02-15 20:00:00,99.5855,58.79775,99.481,35.22725,Amber,0.7691602061682946,0,0.0,0.012,0,0
2024-02-15 21:00:00,99.538,48.45475,99.5325,34.56075,Amber,0.4787666969481226,0,0.0,0.0,0,0
2024-02-15 22:00:00,99.661,47.09325,99.24625,32.423249999999996,Amber,0.9332566245245075,0,0.0,0.0,0,0
2024-02-15 23:00:00,99.30775,38.36125,99.36225,38.09775,Amber,-1.1366866450049378,0,0.0,0.0902,0,0
2024-02-16 00:00:00,99.19725,42.0285,99.3785,45.232,Red,-1.464604366866256,0,0.0,0.2909,0,1
2024-02-16 01:00:00,99.81325,35.69325,99.39,52.3155,Amber,1.2994467803584064,0,0.0031,0.0,0,0
2024-02-16 02:00:00,99.544,47.7775,99.507,55.79575,Amber,0.14950924808122035,0,0.0,0.0,0,0
2024-02-16 03:00:00,99.382,48.33975,99.49799999999999,53.17,Amber,-0.44227556673612145,0,0.0,0.0159,0,0
2024-02-16 04:00:00,99.84725,62.375499999999995,99.58675,58.1985,Amber,1.2342256429937748,0,0.0371,0.0,0,0
2024-02-16 05:00:00,99.92125,73.59,99.5085,59.94025,Amber,1.046990875511681,0,0.1483,0.0,0,0
2024-02-16 06:00:00,99.8305,86.42775,99.2155,63.1435,Green,0.5090989038043376,0,0.1687,0.0,0,0
2024-02-16 07:00:00,99.5405,85.348,99.32825,59.8465,Amber,-0.6315801444115264,0,0.0,0.0,0,0
2024-02-16 08:00:00,99.842,101.15174999999999,99.62025,56.625,Green,0.5350976080463998,0,0.0319,0.0,0,0
2024-02-16 09:00:00,100.0,111.19875,99.4555,54.1325,Amber,1.0890441683772505,0,0.2218,0.0,0,0
2024-02-16 10:00:00,99.369,112.824,99.63575,52.51775,Amber,-1.5686027377769811,0,0.0,0.0289,0,0
2024-02-16 11:00:00,100.0,119.74875,99.6925,45.6755,Green,0.9229027163860516,0,0.1899,0.0,0,0
2024-02-16 12:00:00,99.59049999999999,116.89675,99.515,42.338499999999996,Amber,-0.507844603289069,0,0.0,0.0,0,0
2024-02-16 13:00:00,99.805,119.878,99.50925,38.65075,Amber,0.15077144111766042,0,0.0,0.0,0,0
2024-02-16 14:00:00,99.876,116.05275,99.36525,36.2415,Amber,0.41118141713027356,0,0.0659,0.0,0,0
2024-02-16 15:00:00,99.46325,113.28375,99.61825,35.41075,Amber,-0.8891743062410385,0,0.0,0.0,0,0
2024-02-16 16:00:00,99.2775,83.63975,99.57675,27.134500000000003,Amber,-1.432943571734998,0,0.0,0.1204,0,0
2024-02-16 17:00:00,99.1815,87.5575,99.418,30.025750000000002,Amber,-1.258241394174822,0,0.0,0.3369,0,0
